id,node_id,position
285078202,2887639112,10
285078202,2887639108,11
285078202,2887638978,12
285080048,2887660619,0
285080048,2887660578,1
285080048,2887660596,2
285080048,2887660585,3
285080048,2887660641,4
285080048,2887660663,5
285080048,2887660633,6
285080048,2887660636,7
285080048,2887660639,8
285080048,2887660691,9
285080048,2887660709,10
285080048,2887660710,11
285080048,2887660760,12
285080048,2887660793,13
285080048,2887660744,14
285080048,2887660727,15
285080048,2887660664,16
285080048,2887660642,17
285080048,2887660619,18
285080387,2887666138,0
285080387,2887666168,1
285080387,2887666198,2
285080387,2887666172,3
285080387,2887666138,4
285080731,2887660509,0
285080731,2887660526,1
285080731,2887660547,2
285080731,2887660523,3
285080731,2887660509,4
285083932,2887696940,0
285083932,2887696971,1
285083932,2887696500,2
285083932,2887696467,3
285083932,2887696940,4
285084508,2887700417,0
285084508,2887700421,1
285084508,2887700408,2
285084508,2887700405,3
285084508,2887700360,4
285084508,2887700305,5
285084508,2887700393,6
285084508,2887700434,7
285084508,2887700417,8
285085280,2887700380,0
285085280,2887700418,1
285085280,2887700451,2
285085280,2887700398,3
285085280,2887700380,4
285085840,2887695551,0
285085840,2887695561,1
285085840,2887695555,2
285085840,2887695831,3
285085840,2887695851,4
285085840,2887695580,5
285085840,2887695575,6
285085840,2887695572,7
285085840,2887695551,8
285088437,2887712804,0
285088437,2887712811,1
285088437,2887712821,2
285088437,2887712849,3
285088437,2887712860,4
285088437,2887712866,5
285088437,2887712891,6
285088437,2887712884,7
285088437,2887712839,8
285088437,2887712804,9
285088765,2887711009,0
285088765,2887711022,1
285088765,2887711031,2
285088765,2887711017,3
285088765,2887711009,4
285098836,2887813064,0
285098836,2887813066,1
285098836,2887813118,2
285098836,2887813117,3
285098836,2887813216,4
285098836,2887813213,5
285098836,2887813064,6
285102774,2887850001,0
285102774,2887850012,1
285102774,2887850044,2
285102774,2887850030,3
285102774,2887850001,4
285103112,2887854596,0
285103112,2887854802,1
285103112,2887854560,2
285103112,2887854526,3
285103112,2887854552,4
285103112,2887854583,5
285103112,2887854594,6
285103112,2887854803,7
285103112,2887854596,8
285103501,2887855442,0
285103501,2887855460,1
285103501,2887855466,2
285103501,2887855452,3
285103501,2887855447,4
285103501,2887855442,5
285107138,2887899260,0
285107138,2887899255,1
285107138,2887899252,2
285107138,2887899254,3
285107138,2887899250,4
285107138,2887899249,5
285107138,2887899253,6
285107138,2887899251,7
285107138,2887899259,8
285107138,2887899262,9
285107138,2887899263,10
285107138,2887899265,11
285107138,2887899264,12
285107138,2887899266,13
285107138,2887899260,14
285113701,2887939590,0
285113701,2887939613,1
285113701,2887939644,2
285113701,2887939627,3
285113701,2887939590,4
285114572,2887953190,0
285114572,2887953196,1
285114572,2887953179,2
285114572,2887953173,3
285114572,2887953170,4
285114572,2887953166,5
285114572,2887953164,6
285114572,2887953129,7
285114572,2887953141,8
285114572,2887953150,9
285114572,2887953168,10
285114572,2887953200,11
285114572,2887953190,12
285114880,2887950269,0
285114880,2887949887,1
285114880,2887950220,2
285114880,2887950209,3
285114880,2887950237,4
285114880,2887950285,5
285114880,2887950272,6
285114880,2887950422,7
285114880,2887950269,8
285116192,2887963726,0
285116192,2887963730,1
285116192,2887963713,2
285116192,2887963705,3
285116192,2887963703,4
285116192,2887963633,5
285116192,2887963684,6
285116192,2887963737,7
285116192,2887963726,8
285117651,2887978776,0
285117651,2887978793,1
285117651,2887978769,2
285117651,2887978795,3
285117651,2887978777,4
285117651,2887978811,5
285117651,2887978878,6
285117651,2887978826,7
285117651,2887978819,8
285117651,2887978809,9
285117651,2887978776,10
285118044,2887977901,0
285118044,2887977912,1
285118044,2887977902,2
285118044,2887977922,3
285118044,2887977930,4
285118044,2887977943,5
285118044,2887977963,6
285118044,2887977931,7
285118044,2887977901,8
285119240,2887989595,0
285119240,2887989607,1
285119240,2887989609,2
285119240,2887989621,3
285119240,2887989632,4
285119240,2887989620,5
285119240,2887989619,6
285119240,2887989606,7
285119240,2887989599,8
285119240,2887989595,9
285119612,2887989234,0
285119612,2887989239,1
285119612,2887989222,2
285119612,2887989226,3
285119612,2887989150,4
285119612,2887989148,5
285119612,2887989234,6
285127499,2888059818,0
285127499,2888059839,1
285127499,2888059842,2
285127499,2888059824,3
285127499,2888059818,4
285127941,2888058666,0
285127941,2888058810,1
285127941,2888058814,2
285127941,2888058670,3
285127941,2888058666,4
285129618,2888069625,0
285129618,2888069635,1
285129618,2888069641,2
285129618,2888069628,3
285129618,2888069625,4
285130621,2888076374,0
285130621,2888076520,1
285130621,2888076523,2
285130621,2888076525,3
285130621,2888076536,4
285130621,2888076390,5
285130621,2888076374,6
285131139,2888082433,0
285131139,2888082548,1
285131139,2888082551,2
285131139,2888082563,3
285131139,2888082565,4
285131139,2888082438,5
285131139,2888082433,6
285131728,2888081820,0
285131728,2888081842,1
285131728,2888081852,2
285131728,2888081827,3
285131728,2888081820,4
285132853,2888089090,0
285132853,2888089129,1
285132853,2888089144,2
285132853,2888089102,3
285132853,2888089090,4
285133865,2888098090,0
285133865,2888098101,1
285133865,2888098100,2
285133865,2888098123,3
285133865,2888098148,4
285133865,2888098112,5
285133865,2888098090,6
285135245,2888110661,0
285135245,2888110682,1
285135245,2888110687,2
285135245,2888110669,3
285135245,2888110661,4
285137402,2888133512,0
285137402,2888133527,1
285137402,2888133529,2
285137402,2888133530,3
285137402,2888133533,4
285137402,2888133516,5
285137402,2888133512,6
285138203,2888139664,0
285138203,2888139679,1
285138203,2888139682,2
285138203,2888139668,3
285138203,2888139664,4
285144717,2888190810,0
285144717,2888190844,1
285144717,2888190849,2
285144717,2888190854,3
285144717,2888190867,4
285144717,2888190825,5
285144717,2888190810,6
285145711,2888193987,0
285145711,2888193972,1
285145711,2888193973,2
285145711,2888193963,3
285145711,2888193953,4
285145711,2888193971,5
285145711,2888193987,6
285146828,2888201622,0
285146828,2888201610,1
285146828,2888201608,2
285146828,2888201617,3
285146828,2888201622,4
285147266,2888205783,0
285147266,2888205785,1
285147266,2888205770,2
285147266,2888205781,3
285147266,2888205748,4
285147266,2888205734,5
285147266,2888205791,6
285147266,2888205911,7
285147266,2888205783,8
285148184,2888222075,0
285148184,2888222201,1
285148184,2888222202,2
285148184,2888222207,3
285148184,2888222209,4
285148184,2888222215,5
285148184,2888222216,6
285148184,2888222087,7
285148184,2888222075,8
285148767,2888217741,0
285148767,2888217784,1
285148767,2888217789,2
285148767,2888217798,3
285148767,2888217809,4
285148767,2888217759,5
285148767,2888217741,6
285149386,2888220819,0
285149386,2888220855,1
285149386,2888220863,2
285149386,2888220828,3
285149386,2888220819,4
285150843,2888239688,0
285150843,2888239935,1
285150843,2888239954,2
285150843,2888239755,3
285150843,2888239750,4
285150843,2888239705,5
285150843,2888239689,6
285150843,2888239688,7
285151150,2888237040,0
285151150,2888237071,1
285151150,2888237082,2
285151150,2888237046,3
285151150,2888237040,4
285497454,2891717772,0
285497454,42941801,1
285712650,2893558929,0
285712650,2893558930,1
285712650,2893558931,2
285889367,2895302387,0
285889367,2895302459,1
285889367,2895302470,2
285889367,2895302404,3
285889367,2895302387,4
285891227,2895320129,0
285891227,2895320197,1
285891227,2895320416,2
285891227,2895320147,3
285891227,2895320129,4
285891543,2895317157,0
285891543,2895317196,1
285891543,2895317314,2
285891543,2895317166,3
285891543,2895317157,4
285892882,2895333830,0
285892882,2895333873,1
285892882,2895333920,2
285892882,2895333877,3
285892882,2895333830,4
285893192,2895332959,0
285893192,2895332961,1
285893192,2895332978,2
285893192,2895332985,3
285893192,2895332839,4
285893192,2895332826,5
285893192,2895332855,6
285893192,2895332959,7
285893500,2895331747,0
285893500,2895331801,1
285893500,2895331825,2
285893500,2895331773,3
285893500,2895331753,4
285893500,2895331747,5
285900681,2895436453,0
285900681,2895436454,1
285900681,2895436452,2
285900681,2895436448,3
285900681,2895436449,4
285900681,2895436450,5
285900681,2895436451,6
285900681,2895436456,7
285900681,2895436455,8
285900681,2895436453,9
285907653,2895510939,0
285907653,2895510955,1
285907653,2895510989,2
285907653,2895510953,3
285907653,2895510939,4
285911362,2895575579,0
285911362,2895575586,1
285911362,2895575551,2
285911362,2895575558,3
285911362,2895575990,4
285911362,2895575977,5
285911362,2895575579,6
285912092,2895576790,0
285912092,2895576986,1
285912092,2895577349,2
285912092,2895576958,3
285912092,2895576941,4
285912092,2895576935,5
285912092,2895576790,6
285912743,2895575246,0
285912743,2895575259,1
285912743,2895575371,2
285912743,2895575360,3
285912743,2895575246,4
285931716,2895690113,0
285931716,2895690120,1
285931716,2895690123,2
285931716,2895690115,3
285931716,2895690113,4
286032706,2896693396,0
286032706,2896693383,1
286032706,2896694735,2
286032706,2896694826,3
286032706,2896694823,4
286032706,2896694814,5
286032706,2896694804,6
286032706,2896694732,7
286032706,2896693384,8
286032706,2896693392,9
286032706,2896694705,10
286032706,2896694701,11
286032706,2896693396,12
286147138,2897928891,0
286147138,2897928890,1
286272865,2899217663,0
286272865,2899217662,1
286272865,2899217659,2
286272865,2899217661,3
286272865,2899217663,4
286598442,2826971951,0
286598442,2826971948,1
286598442,2826985935,2
286598442,2826985925,3
286598442,2826985922,4
286598442,2826985915,5
286598442,2826985923,6
286598442,2826985928,7
286598442,2826985937,8
286598442,2826985943,9
286598442,2826985933,10
286598442,2826985946,11
286598442,2826985955,12
286598442,2826985958,13
286598442,2826985951,14
286598442,2826971956,15
286598442,2826971951,16
287419476,2910200389,0
287419476,2910200390,1
287419476,2910200391,2
287419476,2910200392,3
287419476,2910200393,4
287419476,2910200394,5
287419476,2910200395,6
287419476,2910200396,7
287419476,2910200389,8
287557538,2911732711,0
287557538,2911732709,1
287557538,2911732710,2
287557538,2911732706,3
287557538,2911732703,4
287557538,2911732497,5
287557538,2911732491,6
287557538,2911732493,7
287557538,2911732492,8
287557538,2911732496,9
287557538,2911732499,10
287557538,2911732705,11
287557538,2911732711,12
287721414,2912958713,0
287721414,2912958714,1
287721414,2912958715,2
287721414,2912958717,3
287721414,2912958716,4
287721414,2912958713,5
288313335,2918744985,0
288313335,2918744987,1
288313335,2918744980,2
288313335,2918744978,3
288313335,2918744974,4
288313335,2918744985,5
288606210,42765686,0
288606210,2921605541,1
288606210,2921605538,2
288606210,2921605577,3
288606210,2921605515,4
288606210,2921605574,5
288606210,2921603992,6
288606210,2921605509,7
288606210,2921605527,8
288606210,2921605585,9
288606210,2921605525,10
288606210,2921605519,11
288606210,2921605540,12
288606210,2921605526,13
288606210,2921605511,14
288606210,2921605502,15
288606210,2921605561,16
288606210,2921605554,17
288606210,2921605520,18
288606210,2921603995,19
288606210,2921604000,20
288606210,2921605575,21
288606210,2921605582,22
288606210,2921605587,23
288606210,2921605592,24
288606210,2921605524,25
288606210,2921605590,26
288606210,2921605529,27
288606210,2921603996,28
288606210,2921605543,29
288606210,2921603990,30
288606210,2921605594,31
288606210,2921605539,32
288606210,2921605531,33
288606210,2921603994,34
288606210,2921605522,35
288606210,2921605548,36
288606210,2921603991,37
288606210,2921605545,38
288606210,2921605557,39
288606210,2921605550,40
288606210,2921605552,41
288606210,2921605556,42
288606210,2921603999,43
288606210,2921605501,44
288606210,2921603998,45
288606210,2921605593,46
288606210,2921605567,47
288606210,2921605569,48
288606210,2921605549,49
288606210,2921605564,50
288606210,2921605571,51
288606210,2921605589,52
288606210,2921605577,53
288786853,2923428416,0
288786853,2923428420,1
288786853,2923428417,2
288786853,2923428412,3
288786853,2923428416,4
288997227,103758478,0
288997227,2925456929,1
289743833,2932867045,0
289743833,2932867043,1
289743833,2932867041,2
289743833,2932867039,3
289743833,2932867037,4
289743833,2932867035,5
289743833,2932867033,6
289743833,2932867031,7
289743833,2932867030,8
289743833,2932867032,9
289743833,2932867034,10
289743833,2932867036,11
289743833,2932867038,12
289743833,2932867040,13
289743833,2932867042,14
289743833,2932867044,15
289743833,2932867045,16
290537612,2901362326,0
290537612,2940581036,1
290853849,2943632093,0
290853849,2943632094,1
290853849,2943632108,2
290853849,2943632107,3
290853849,2943632093,4
291306699,2947529542,0
291306699,3976005754,1
291306699,2947529541,2
291306699,2947529535,3
291306699,3976005752,4
291306699,2947529536,5
291306699,2947529542,6
291762822,2952578432,0
291762822,2952578933,1
291762822,2710091540,2
291762822,2710091539,3
291762822,2710091533,4
291762822,2710091515,5
291762822,2710091517,6
291762822,2710091520,7
291762822,2929297853,8
291762822,2929297848,9
291762822,2929297844,10
291762822,2710091503,11
291762822,2952578421,12
291762822,2952578423,13
291762822,2929274138,14
291762822,2929274141,15
291762822,2929274148,16
291762822,2929274161,17
291762822,2929274158,18
291762822,2929274180,19
291762822,2929274182,20
291762822,2929274196,21
291762822,2929274210,22
291762822,2952578431,23
291762822,2952578432,24
292048668,2955617247,0
292048668,2955617251,1
292048668,2955617260,2
292048668,2955617257,3
292048668,2955617247,4
292292161,2958408612,0
292292161,2958408594,1
292292161,2958408595,2
292292161,2958408596,3
292292161,2958408597,4
292292161,2958408593,5
292292161,2958408590,6
292292161,2958408589,7
292292161,2708081600,8
292292161,2708081598,9
292292161,2708081602,10
292292161,2958408609,11
292292161,2958408620,12
292292161,2958408623,13
292292161,2958408618,14
292292161,2958408616,15
292292161,2958408615,16
292292161,2958408612,17
292863925,2964211530,0
292863925,2964213234,1
292863925,2964213236,2
292863925,2964211532,3
292863925,2964211530,4
293215218,2967895049,0
293215218,2967895040,1
293707618,2972989406,0
293707618,2716012945,1
293707618,2716012938,2
293707618,2972989402,3
293707618,2972989403,4
293707618,2972989404,5
293707618,2972989406,6
294118266,104456447,0
294118266,4501547025,1
294118266,104456450,2
294118266,104456452,3
294118266,104456455,4
294118266,104456458,5
294118266,104456461,6
294118266,104456463,7
294118266,104456467,8
294118266,104456471,9
294118266,104456473,10
294118266,2976915890,11
294118266,2976915837,12
294118266,2976915838,13
294118266,2976915885,14
294118266,2976915839,15
294118266,2976915840,16
294435628,2980361815,0
294435628,2980361764,1
294435628,2980362083,2
294435628,2980361960,3
294435628,2980362050,4
294435628,2980361813,5
294435628,2980361036,6
294435628,2980361750,7
294435628,2980361045,8
294435628,2980361074,9
294435628,2980362027,10
294435628,2980362013,11
294435628,2980361803,12
294435628,2980362098,13
294435628,2980361815,14
294614865,2982063144,0
294614865,2982063028,1
294614865,2982063137,2
294614865,2982063152,3
294614865,2982063144,4
294894168,2985256069,0
294894168,2985256107,1
294894168,2985256106,2
294894168,2985256068,3
294894168,2985256069,4
295023498,2986815160,0
295023498,2986815157,1
295023498,2986815153,2
295023498,2986815150,3
295023498,2986815146,4
295023498,2986815145,5
295023498,2986815144,6
295023498,297677258,7
295023498,1053859379,8
295023498,1053868119,9
295023498,297677315,10
295023498,1053845253,11
295023498,2986815143,12
295023498,2986815142,13
295023498,2986815141,14
295023498,2986815140,15
295023498,2986815139,16
295023498,2986815138,17
295023498,2986815136,18
295023498,1053904263,19
295023498,2986815137,20
295023498,2986815134,21
295023498,2986815133,22
295023498,2986813627,23
295023498,2986813624,24
295023498,2986813622,25
295023498,2986813617,26
295023498,2986813626,27
295023498,2986813630,28
295023498,2986813632,29
295023498,2986815135,30
295023498,2986813631,31
295023498,2986813629,32
295023498,2986813621,33
295023498,2986813620,34
295023498,2986813623,35
295023498,2986813625,36
295023498,297680510,37
295023498,2986813628,38
295023498,2986813619,39
295023498,2986813618,40
295023498,2986813616,41
295023498,2986813615,42
295023498,2986813614,43
295023498,2986813613,44
295023498,2986813612,45
295023498,2986813611,46
295023498,2986813610,47
295023498,2986813609,48
295023498,2986813608,49
295023498,2986813607,50
295023498,2986813604,51
295023498,2986813603,52
295023498,2986813601,53
295094365,2987632935,0
295094365,2987633013,1
295094365,2987633134,2
295094365,2987632972,3
295094365,2987632954,4
295094365,2987632947,5
295094365,2987632935,6
295265183,2989679897,0
295265183,2989679861,1
295529603,2862579870,0
295529603,2992648749,1
295768249,2838555194,0
295768249,2997098219,1
295768249,2995297081,2
296070993,2998215136,0
296070993,2269249545,1
296070993,2269249455,2
296070993,2269249407,3
296070993,2269249362,4
296070993,2269249534,5
296070993,2269249467,6
296070993,2269249408,7
296070993,2269249401,8
296070993,2269249453,9
296070993,2269249399,10
296070993,2269249424,11
296070993,2269249538,12
296070993,2269249543,13
296070993,2269249458,14
296070993,2269249537,15
296070993,2269249392,16
296070993,2269249377,17
296070993,2269249416,18
296070993,2269249451,19
296070993,2269249533,20
296070993,2269249492,21
296070993,2269249493,22
296070993,2269249437,23
296070993,2269249404,24
296070993,2269249406,25
296070993,2269249381,26
296070993,2269249497,27
296070993,2269249373,28
296070993,2269249529,29
296070993,2269249444,30
296070993,2269249413,31
296070993,2269249366,32
296070993,2269249420,33
296070993,2269249440,34
296070993,2269249446,35
297056074,3008955872,0
297056074,3008955842,1
297056074,3008956125,2
297056074,3008956109,3
297056074,3008955697,4
297056074,3008956075,5
297056074,3008956056,6
297056074,3008955841,7
297056074,3008956146,8
297056074,3008955918,9
297056074,3008955836,10
297216199,3010704524,0
297216199,3010704523,1
297216199,3010710938,2
297216199,3010704531,3
297216199,3010704532,4
297216199,3010710936,5
297216199,3010704520,6
297216199,3010710935,7
297216199,3010704524,8
297680851,1413813051,0
297680851,3015668530,1
297680851,3015668528,2
297680851,1413813045,3
297680851,3015668525,4
297680851,3015668521,5
297680851,1413813033,6
298133617,3020369597,0
298133617,3020369603,1
298133617,2846808505,2
298734330,3026465117,0
298734330,3026465120,1
298734330,3026465121,2
298734330,3026465119,3
298734330,3026465116,4
298734330,3026465114,5
298734330,3026465109,6
298734330,3026465104,7
298734330,3026465099,8
298734330,3026465096,9
298734330,3026465090,10
298734330,3026465084,11
298734330,3026465079,12
298734330,3026465072,13
299124638,3030541807,0
299124638,3030542263,1
299124638,3030542265,2
299124638,3030541810,3
299124638,3030541807,4
299134266,3030703115,0
299134266,3030703109,1
299134266,3030703100,2
299134266,3030703103,3
299134266,3030703115,4
299674952,3037154139,0
299674952,3037154140,1
299674952,3037154141,2
299674952,3037154142,3
299674952,3037154143,4
299674952,3037154144,5
299674952,3037154145,6
299674952,3037154146,7
299674952,3037154147,8
299674952,3037154148,9
299674952,3037154149,10
299674952,3037154150,11
299674952,3037154151,12
299674952,3037154152,13
299674952,3037154153,14
299674952,3037154154,15
299674952,3037154155,16
299674952,3037154156,17
299674952,3037154157,18
299674952,3037154158,19
299674952,3037154159,20
299674952,3037154160,21
299674952,3037154161,22
299674952,3037154162,23
299674952,3037154163,24
299674952,3037154164,25
299674952,3037154165,26
299674952,3037154166,27
299674952,3037154167,28
299674952,3037154168,29
299674952,3037154169,30
299674952,3037154170,31
299674952,3037154171,32
299674952,3037154172,33
299674952,3037154173,34
299674952,3037154174,35
299674952,3037154175,36
299674952,3037154176,37
299674952,3037154242,38
299674952,3037154177,39
299674952,3037154178,40
299674952,3037154179,41
299674952,3037154180,42
299674952,3037154181,43
299674952,3037154182,44
299674952,3037154183,45
299674952,3037154184,46
299674952,3037154185,47
299674952,3037154186,48
299674952,3037154241,49
299674952,3037154187,50
299674952,3037154188,51
299674952,3037154189,52
299674952,3037154190,53
299674952,3037154191,54
299674952,3037154192,55
299674952,3037154193,56
299674952,3037154194,57
299674952,3037154195,58
299674952,3037154196,59
299674952,3037154197,60
299674952,3037154198,61
299674952,3037154199,62
299674952,3037154200,63
299674952,3037154201,64
299674952,3037154202,65
299674952,3037154203,66
299674952,3037154204,67
299674952,3037154205,68
299674952,3037154206,69
299674952,3037154207,70
299674952,3037154208,71
299674952,3037154209,72
299674952,3037154210,73
299674952,3037154211,74
299674952,3037154212,75
299674952,3037154213,76
299674952,3037154214,77
299674952,3037154215,78
299674952,3037154216,79
299674952,3037154217,80
299674952,3037154218,81
299674952,3037154219,82
299674952,3037154220,83
299674952,3037154221,84
299674952,3037154222,85
299674952,3037154223,86
299674952,3037154224,87
299674952,3037154225,88
299674952,3037154226,89
299674952,3037154227,90
299674952,3037154228,91
299674952,3037154229,92
299674952,3037154230,93
299674952,3037154231,94
299674952,3037154232,95
299674952,3037154233,96
299674952,3037154234,97
299674952,3037154235,98
299674952,3037154236,99
299674952,3037154237,100
299674952,3037154238,101
299674952,3037154239,102
299674952,3037154240,103
299674952,3037154244,104
299674952,3037154245,105
299674952,1242159695,106
299674952,1242159728,107
299674952,3037154246,108
299674952,3037154247,109
299674952,3037154248,110
299674952,3037154249,111
299674952,3037154250,112
299674952,3037154251,113
299674952,3037154252,114
299674952,3037154253,115
299674952,3037154254,116
299674952,3037154255,117
299674952,3037154256,118
299674952,3037154257,119
299674952,3037154258,120
299674952,3037154259,121
299674952,3037154260,122
299674952,3037154261,123
299674952,3037154262,124
299674952,3037154263,125
299674952,3037154264,126
299674952,3037154265,127
299674952,3037153885,128
299674952,3037154266,129
299674952,3037154267,130
299674952,3037154268,131
299674952,3037154269,132
299674952,3037154270,133
299674952,3037154271,134
299674952,3037154272,135
299674952,3037154273,136
299674952,3037154274,137
299674952,3037154275,138
299674952,3037154276,139
299674952,3037154277,140
299674952,3037154278,141
299674952,3037154279,142
299906209,3039865184,0
299906209,3039865186,1
299906209,3039865206,2
299906209,3039865220,3
299906209,3039865221,4
299906209,3039865207,5
299906209,3039865184,6
300357381,3044456430,0
300357381,3044456431,1
300357381,3044456432,2
300357381,3044456733,3
300357381,3044456734,4
300357381,3044456735,5
300947474,3050537530,0
300947474,3050540633,1
300947474,3050540654,2
300947474,2894471821,3
301466691,2711693241,0
301466691,2711693243,1
301466691,3055266958,2
301466691,3055266961,3
301466691,3055266957,4
301466691,3055266955,5
301466691,3055266949,6
301466691,3055266947,7
301466691,2711693241,8
301911078,2640765423,0
301911078,3060769976,1
301911078,3060769975,2
301911078,3060769977,3
301911078,2640765423,4
302371275,3066295514,0
302371275,2714805396,1
302371275,2714805389,2
302371275,2714805387,3
302371275,3066295512,4
302371275,3066295514,5
303455691,3078141352,0
303455691,3078141360,1
303455691,3078141356,2
303455691,3078141354,3
303455691,3078141347,4
303455691,3078141352,5
305085978,3096612258,0
305085978,3096612242,1
305323028,3099327952,0
305323028,2141026506,1
305323028,42432889,2
306066710,3108662962,0
306066710,3108662963,1
306066710,3108662964,2
306066710,3108662965,3
306066710,3108662962,4
306330793,3111994357,0
306330793,3111994356,1
306561899,3115220065,0
306561899,3115220066,1
306561899,3115220067,2
306561899,3115220068,3
306561899,3115220069,4
306561899,3115337550,5
306561899,3115220070,6
306561899,3115220071,7
306561899,3115220065,8
306994028,3120371647,0
306994028,3120371643,1
306994028,3120371633,2
306994028,3120371627,3
306994028,3120371623,4
306994028,3120371618,5
306994028,3120371616,6
306994028,3120371614,7
306994028,3120371615,8
306994028,3120371617,9
306994028,3120371619,10
306994028,3120371620,11
306994028,3120371625,12
306994028,3120371635,13
306994028,3120371640,14
306994028,3120371644,15
307231667,1356032565,0
307231667,3123250743,1
307231667,3123250755,2
307231667,3123250760,3
307231667,3123250754,4
307231667,3123250753,5
307231667,3123250752,6
307231667,3123250756,7
307231667,3123250750,8
307231667,3123250762,9
307231667,3123250748,10
307630658,3128284953,0
307630658,83938438,1
308086343,3133656788,0
308086343,3133656789,1
308086343,3133656787,2
308086343,3133656786,3
308086343,3133656788,4
308615536,3138799629,0
308615536,3138799523,1
308615536,3138799630,2
308615536,3138799634,3
308615536,3138799629,4
309138548,3144560089,0
309138548,3144560092,1
309138548,3144560090,2
309138548,3144560091,3
309652367,3149861828,0
309652367,3149862058,1
309652367,3149862062,2
309652367,3149862065,3
309652367,3149862066,4
309652367,3149862069,5
309652367,3149862082,6
309652367,3149862085,7
309652367,3149862086,8
309652367,3149862089,9
309652367,3149862087,10
309652367,3149862084,11
309652367,3149862053,12
309652367,3149862049,13
309652367,3149862044,14
309652367,3149862040,15
309652367,3149862038,16
309652367,3149862034,17
309652367,3149862029,18
309652367,3149861827,19
309652367,3149861826,20
309652367,3149861824,21
309652367,3149861823,22
309652367,3149861828,23
310082522,3154320979,0
310082522,3154320980,1
310082522,3853822661,2
310082522,2550087355,3
310082522,3853822660,4
310082522,2550087369,5
310082522,3853822659,6
310082522,3154320981,7
310082522,2550087396,8
310082522,3853822658,9
310082522,2550087417,10
310082522,2550087419,11
310082522,3154320982,12
310082522,3154320983,13
310082522,3154320977,14
310082522,3154320976,15
310082522,3154320979,16
310600921,3160424679,0
310600921,3160424678,1
310600921,3160424666,2
310600921,3160422960,3
310600921,3160422958,4
310600921,3160422959,5
310600921,3160424664,6
310600921,3160424669,7
310600921,3160424679,8
310803913,3162899708,0
310803913,3162899709,1
310803913,3162899710,2
310803913,3162899711,3
310803913,3162899712,4
310803913,3162899722,5
310803913,3162899713,6
310803913,3162899714,7
310803913,3162899715,8
310803913,3162899716,9
310803913,3162899717,10
310803913,3162899718,11
310803913,3162899719,12
310940405,103172884,0
310940405,3164425076,1
310940405,3164425092,2
310940405,3164425063,3
310940405,103177321,4
310940405,3164425260,5
310940405,103177320,6
310940405,103177319,7
310940405,103177318,8
310940405,3164425073,9
310940405,103177317,10
310940405,3164425199,11
310940405,103177315,12
310940405,3164425177,13
310940405,103177313,14
310940405,103177311,15
310940405,103177309,16
310940405,103177308,17
310940405,3164425145,18
310940405,3164425211,19
310940405,3164425133,20
310940405,103177307,21
310940405,3164425280,22
310940405,103177306,23
310940405,103177304,24
310940405,3164425132,25
310940405,103177302,26
310940405,3164425305,27
310940405,3164425301,28
310940405,3164425118,29
310940405,103177300,30
310940405,103177298,31
310940405,103177296,32
310940405,103177295,33
311113889,3166616784,0
311113889,3166616785,1
311113889,3166616786,2
311113889,3166616787,3
311113889,3166616788,4
311113889,3166616789,5
311113889,3166616790,6
311113889,3166616791,7
311113889,3166616792,8
311113889,3166616793,9
311113889,3166616794,10
311113889,3166616795,11
311113889,3166616796,12
311113889,3166616797,13
311113889,3166616784,14
311177746,3167561359,0
311177746,3167561360,1
311177746,3167561361,2
311177746,3167561362,3
311177746,3167561363,4
311484237,3171476550,0
311484237,3171476545,1
311484237,3171476544,2
311484237,3171476538,3
311484237,3171476535,4
311484237,3171476537,5
311484237,3171476546,6
311484237,3171476550,7
312127778,3179634759,0
312127778,3179634756,1
312127778,3179634961,2
312127778,3179634963,3
312127778,3179634968,4
312127778,3179634969,5
312127778,3179634759,6
312833406,3187348538,0
312833406,3187348539,1
313029987,3189512645,0
313029987,3724932829,1
313029987,3724932559,2
313029987,3724932558,3
313029987,3189512646,4
313635959,3196413286,0
313635959,3196413283,1
313635959,3196413273,2
313635959,3196413274,3
313635959,3196413277,4
313635959,3196413276,5
313635959,3196413280,6
313635959,3196413282,7
313635959,3196413286,8
314365695,2806552871,0
314365695,2806552802,1
314365695,2806552680,2
314365695,3204143107,3
314365695,2806552831,4
314365695,2806552871,5
315049431,1042426391,0
315049431,1042426394,1
315049431,1042426395,2
315049431,1042426397,3
315049431,1042426419,4
315049431,1042355400,5
315560743,3216862503,0
315560743,3216862502,1
315560743,3216862500,2
315560743,3216862499,3
315870564,3220013664,0
315870564,3220003259,1
315870564,3220003252,2
315870564,3220003257,3
315870564,3220013664,4
316528718,3197231607,0
316528718,3197231606,1
317103956,3233235452,0
317103956,3233288088,1
317103956,3233235451,2
317103956,3233235454,3
317103956,3233235452,4
317249039,3234961186,0
317249039,3234961188,1
317249039,3234961177,2
317249039,3234961175,3
317249039,3234961186,4
317411215,3236737669,0
317411215,3236737673,1
317411215,3236737675,2
317411215,3236737672,3
317411215,3236737670,4
317411215,3236737669,5
317729787,2711704189,0
317729787,2711704191,1
317729787,2711704187,2
317729787,2711704183,3
317729787,2711704185,4
317729787,2711704181,5
317729787,2711704189,6
318397394,3248009245,0
318397394,3647970719,1
318397394,3248009247,2
318397394,3248009248,3
318397394,3248009249,4
318397394,3248009250,5
318623047,3250097870,0
318623047,3250097927,1
318623047,3250096042,2
318623047,3250097893,3
318623047,3250097883,4
318623047,3250098309,5
318623047,3250098095,6
