60916560,40.8529664,-73.9418069,partim,48010,24,507947,2009-04-13T23:39:37Z
60923322,40.845105,-73.9214236,KindredCoda,14293,1,55658,2007-10-07T06:27:11Z
60928077,40.8503641,-73.9444948,KindredCoda,14293,1,55658,2007-10-07T05:58:45Z
61979730,40.9889579,-73.9124528,KindredCoda,14293,36,838975,2009-03-20T22:46:55Z
65614941,40.9074725,-73.9338891,KindredCoda,14293,29,818389,2009-03-15T22:54:47Z
65759996,41.0967518,-73.9531066,KindredCoda,14293,5,744420,2009-03-06T17:13:22Z
69083959,41.044416,-73.5532732,KindredCoda,14293,12,71393,2009-02-02T02:14:06Z
69758701,41.0441768,-73.5027335,Spencer Ogden,16332,1,169330,2007-10-14T03:07:09Z
74477463,41.078887,-74.0229197,KindredCoda,14293,29,838975,2009-03-20T23:45:23Z
76463662,40.862685,-73.9633784,crystalwalrein,12290,6,774136,2009-03-09T23:40:52Z
79070235,41.0952627,-74.1467886,KindredCoda,14293,10,299065,2009-04-07T19:49:52Z
79111549,40.7770278,-74.0888488,choess,396743,2,16147552,2013-05-16T05:23:05Z
83900393,41.054525,-73.6674467,woodpeck_fixbot,147510,3,2188933,2009-08-18T12:45:46Z
83916931,41.072067,-73.652664,woodpeck_fixbot,147510,2,2188933,2009-08-18T12:48:41Z
83921622,41.0447639,-73.5766932,abel801,2377377,5,28512706,2015-01-30T20:50:38Z
83925884,41.0825618,-73.5961139,woodpeck_fixbot,147510,3,2188933,2009-08-18T12:50:00Z
83930830,41.0648326,-73.4593749,woodpeck_fixbot,147510,3,3248397,2009-11-29T17:57:22Z
83936926,41.0428075,-73.5747355,maxerickson,360392,5,25995824,2014-10-11T03:30:20Z
83943270,41.0208775,-73.565129,woodpeck_fixbot,147510,3,3248397,2009-11-29T18:00:26Z
83950935,41.0824594,-73.477111,woodpeck_fixbot,147510,3,3248397,2009-11-29T18:02:45Z
83956350,41.0292225,-73.518995,woodpeck_fixbot,147510,3,2188933,2009-08-18T12:54:26Z
83961723,41.0494422,-73.544803,redsteakraw,139856,4,37268510,2016-02-17T14:38:54Z
83966580,41.0738341,-73.46064,ediyes,1240849,4,26737089,2014-11-12T15:19:34Z
83973915,41.0720033,-73.489589,karitotp,2748195,4,32450687,2015-07-06T14:54:33Z
